time,debt,equity,id,leverage,m10_Household_installments,m11_Corporate_mortgages,m12_Household_mortgages,m13_Corporate_credit_card,m14_Household_credit_card,m15_Corporate_leasing,m16_Household_leasing,m17_Corporate_unsecured_lending,m18_Household_unsecured_lending,m19_Other_credit,m1_South_African_bank_notes_and_subsidiary_coin,m20_Central_and_provincial_government_bonds,m21_Other_public_sector_bonds,m22_Private_sector_bonds,m23_Equity_holdings_in_subsidiaries_and_joint_ventures,m24_Listed_and_unlisted_equities,m25_Securitisation/ asset-backed_securities,m26_Derivative_instruments,m27_Treasury_bills_SA_Reserve_Bank_bills_Land_Bank_bills,m28_Other_investments_less_impairments,m29_Non_financial_assets,m2_Gold_coin_and_bullion,m3_Domestic_currency_deposits_with_SA_Reserve_Bank,m4_SA_Interbank,m5_Rand_Deposits_to_and_loans_to_foreign_banks,m6_Loans_granted_under_repo_agreement,m7_Foreign_currency_loans_and_advances,m8_Redeemable_preference_shares,m9_Corporate_installments,month,name,time,total_assets,year
2020-02-01,37278036000.0,5039785000.0,K,7.396751250301352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07314121868420399,5.316908921184765e-06,0.26727789221472437,0.0,0.0,0.0,0.0,0.0,0.0005059806836462586,0.0,0.16080267932510042,0.005128241361954814,1.221707516556677e-05,0.014325383152407587,0.0632199847908048,0.0,0.0,0.415581085803071,0.0,0.0,02,CHINA CONSTRUCTION BANK         CORPORATION - JHB BRANCH ,2020-02-01,42317821000.0,2020
2020-02-01,12664081000.0,2608816000.0,L,4.854340436427866,0.008741236191143042,0.17415864193937797,0.1818832406189867,0.0009772867583667983,0.0022430584060116427,0.0,0.0,0.08427451583023182,0.0,0.13911001953329483,0.0014323412251126947,0.0,0.0,0.01019852356759821,0.00701857676379275,7.457655217605409e-05,0.0,0.002077340009560727,0.0,0.04125536890610865,0.042707221819147996,0.0,0.016145005102830196,0.18224479612479544,0.0,0.0,0.0688439789779241,0.0,0.03661427167354039,02,MERCANTILE BANK LTD ,2020-02-01,15272897000.0,2020
2020-02-01,11240935000.0,1581035000.0,M,7.109858415531598,0.0,0.24576847395525026,0.0031264306498923334,0.0,0.0,0.0,0.0,0.21569322030857974,0.0010693364592180453,0.06841015850138474,0.0,0.0,0.0,0.0,0.0,0.0007285931880982408,0.0,0.0,0.0,0.1812048382580836,0.01695441496119551,0.0,0.029675549077091898,0.17109063583833062,0.0,0.0,0.0,0.06627834880287506,0.0,02,GRINDROD BANK LTD ,2020-02-01,12821970000.0,2020
2020-02-01,17130825000.0,4399320000.0,N,3.8939711137175745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29620049952285504,0.0,0.04733423544828725,7.431440548522058e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.16652237286268287,0.0,0.09602670599632719,0.004357889630660192,0.0,0.013926658927440622,0.005933262133940012,7.0134220176676925e-06,0.0,0.36969061891173427,0.0,0.0,02,BNP PARIBAS SOUTH AFRICA BRANCH ,2020-02-01,21530145000.0,2020
2020-02-01,18846194000.0,8369093000.0,O,2.251880102180726,0.0,0.0,0.0,0.0,0.15582819317687152,0.0,0.0,0.0,0.948995761095593,0.0,9.186013728240308e-07,0.04031381333586524,0.0,0.0,0.0,0.0,0.0,0.002272252355817523,0.0,-0.3770750607921203,0.07384077926497706,0.0,0.015196532742792682,0.14062681021883033,0.0,0.0,0.0,0.0,0.0,02,AFRICAN BANK LIMITED ,2020-02-01,27215287000.0,2020
2020-02-01,8710131000.0,2868964000.0,P,3.035984766626559,0.0,0.05009986100812378,0.0035995044171849714,0.0,0.0,0.0,0.0,0.11614777460136345,8.187169047941056e-05,0.018798102856752003,0.03348491686828002,0.05698658288809125,0.0,0.0,0.0081248152921118,0.007016611144187965,0.0,0.0031328012364352513,0.0,0.08672042907674815,0.2570244269543023,0.0,0.02415594864330491,0.17229379086135754,0.0,0.0,0.0506971443534356,0.0,0.1116354181078416,02,BIDVEST BANK LIMITED ,2020-02-01,11579095000.0,2020
2020-02-01,6762709000.0,756515000.0,Q,8.939292677607186,0.09620780016661294,0.27087369654102605,0.2604521424019287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001784625647540225,0.0,0.0,0.0,1.329924470929447e-07,0.0032978137105637495,0.0,0.0,0.0,0.0910022098025009,0.03530483996752856,0.0,0.022968460575187016,0.2168354074835382,0.0012728707111265738,0.0,0.0,0.0,0.0,02,ALBARAKA BANK LTD ,2020-02-01,7519224000.0,2020
2020-02-01,65795714000.0,6438762000.0,R,10.218690176776219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12802554281697842,0.0,0.015448869595177793,0.0,0.06786425639745763,0.0,0.0,0.0,0.0,0.0,0.4645823276962652,0.0,0.037970511477095785,0.141312646886232,0.0,0.0031125165218890767,0.0019414275255488806,0.0,0.13590417683655656,0.003837724246798717,0.0,0.0,02,JPMORGAN CHASE BANK             ,2020-02-01,72234476000.0,2020
2020-02-01,5696049000.0,536175000.0,S,10.623488599804169,0.0,0.2112939136975821,0.0,0.0,0.0,0.0,0.0,0.020085606679092406,0.023541836750412052,0.05051326781579096,0.0009447670687061313,0.0,0.0,0.0,0.0,0.0,0.0,0.003709751125761847,0.0,0.31330853961603433,0.009937223052316476,0.0,0.014675980837659237,0.33074469081984215,0.0,0.0,0.02124442253680227,0.0,0.0,02,HBZ BANK LTD ,2020-02-01,6232224000.0,2020
2020-02-01,7943684000.0,1035696000.0,T,7.66989927546307,0.030500654777873885,0.0,0.0,0.0,0.0,0.0,0.0,0.11455544652799564,0.0,0.03145550901559918,0.0,0.07885198322690617,0.023314079222164646,0.0,0.02849405766388574,0.01812452328284099,0.0,0.007057502070577025,0.051368351560090834,0.1572223074174044,0.054836964819735344,0.0,0.03674284452346994,0.05990268148773284,0.0,0.0,0.019803035420815754,0.0,0.28777005898290764,02,SASFIN BANK LTD ,2020-02-01,8979380000.0,2020
2020-02-01,5048064000.0,618702000.0,U,8.159120222659697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028781853491365885,0.12691632704020725,0.0,0.011171100266201262,0.0,0.0,0.0,0.0,0.0012859188619962184,0.0,0.0,0.0,0.6721355129425696,0.069898081180356,0.0,0.07160769857228948,0.04669754260146662,0.0,0.0,0.0,0.0,0.0,02,UBANK LIMITED ,2020-02-01,5666766000.0,2020
2020-02-01,12865124000.0,732161000.0,V,17.57144125404112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028455831948191415,0.0,0.12511543666481018,0.0,0.0003773547994845735,0.0,0.0,0.0,0.0,0.0,0.18908071561061132,0.0,0.15321134376625095,0.24122304433907862,0.0,0.012802484143339518,0.10082587822876085,0.0,0.1450956783057321,0.00381223219374047,0.0,0.0,02,DEUTSCHE BANK AG ,2020-02-01,13597285000.0,2020
2020-02-01,2497535000.0,474103000.0,W,5.2679164654094155,0.007465245586860037,0.25829063240227523,0.23072838304274715,0.0,0.0,0.015426514072883061,0.0021392249457117406,0.041732553471369484,0.0028344646401966323,0.06862177311697223,1.1104990279768356e-05,0.0571856522179526,0.0,0.0,0.0,5.0477228544401624e-06,0.0,0.010159720046560195,0.0,0.016854010096118737,0.059066433753517,0.0,0.04184158428502539,0.11237913648268615,0.0,0.0,0.027991642317012476,0.0,0.047266876808977676,02,GROBANK LTD ,2020-02-01,2971638000.0,2020
2020-02-01,2250263430.0,700846090.0,X,3.210781171654964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003587088153881865,0.0,0.0,5.875756180001072e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8814309033166617,0.016872813313956573,0.0,0.03784949329837138,0.0033833546103026356,0.0011721862494618633,0.0,0.05569828530118393,0.0,0.0,02,SOCIETE GENERALE JOHANNESBURG   BRANCH ,2020-02-01,2951109530.0,2020
2020-02-01,2111348000.0,3983913000.0,Y,0.5299684004143664,0.0,0.0,0.0,0.0,0.1659664778915948,0.0,0.0,0.0,0.0,0.0029006141000360772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.956223859815027e-05,0.0,0.029484873576373513,0.6404170387453466,0.0,0.010927177687715095,0.14809242787142338,0.0,0.0,0.002141827888912386,0.0,0.0,02,DISCOVERY BANK LIMITED ,2020-02-01,6095261000.0,2020
2020-02-01,1400530000.0,228088000.0,Z,6.140305496124303,0.0056587077664403,0.17143796371976475,0.36133719447733276,0.0,0.0,0.2780912698358003,0.022640344360382016,0.0009110719360898887,0.006199010639280294,0.0,0.0006147323502210142,0.0,0.0,0.0,,,,0.0,,,0.009733721653051126,0.0,0.021748568955464984,0.10682352908745325,0.0,0.0,0.0,0.0,0.014803885218719288,02,GBS MUTUAL BANK ,2020-02-01,1628618000.0,2020
